emotion_clause,cause_candidate,pairs_len,correctness
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,一个高级知识分子会戒烟过程中不堪其扰的秘症状毫无顾虑地拨进热线寻求帮助,"38,35",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,李燕说,"38,3",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,这样的电话不是简单的重复,"38,12",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,每一声电话铃响的背后都是戒烟者对12320的信任和期待,"38,27",false
我们为他骄傲,唐子人美国同事杰娜·克兰我们去年开始一起工作,"6,22",false
我们为他骄傲,最近听说他在海洋公园救活了一个病人,"6,17",false
我们为他骄傲,我们都为他感到骄傲,"6,9",false
我们为他骄傲,他在这里做研究的同时还能救人,"6,14",true
我们为他骄傲,他救活了病人,"6,6",false
我们为他骄傲,他是一个非常善良的人,"6,10",false
我们为他骄傲,有礼貌有修养,"6,6",false
我们为他骄傲,很高兴能和他一起共事,"6,10",false
我们为他骄傲,解说这是美国同事们知道唐医生救人后特意送来的蛋糕,"6,24",false
我们为他骄傲,上面写着我们的英雄,"6,9",false
我们为他骄傲,而为唐医生点赞的,"6,8",false
我们为他骄傲,不仅有美国同事,"6,7",false
我们为他骄傲,还包括他的中国同事们,"6,10",false
唐子人美国同事乔尔·珀雷克我们很高兴,唐子人美国同事杰娜·克兰我们去年开始一起工作,"18,22",false
唐子人美国同事乔尔·珀雷克我们很高兴,最近听说他在海洋公园救活了一个病人,"18,17",false
唐子人美国同事乔尔·珀雷克我们很高兴,我们都为他感到骄傲,"18,9",false
唐子人美国同事乔尔·珀雷克我们很高兴,他在这里做研究的同时还能救人,"18,14",false
唐子人美国同事乔尔·珀雷克我们很高兴,他救活了病人,"18,6",true
唐子人美国同事乔尔·珀雷克我们很高兴,他是一个非常善良的人,"18,10",false
唐子人美国同事乔尔·珀雷克我们很高兴,有礼貌有修养,"18,6",false
唐子人美国同事乔尔·珀雷克我们很高兴,很高兴能和他一起共事,"18,10",false
唐子人美国同事乔尔·珀雷克我们很高兴,解说这是美国同事们知道唐医生救人后特意送来的蛋糕,"18,24",false
唐子人美国同事乔尔·珀雷克我们很高兴,上面写着我们的英雄,"18,9",false
唐子人美国同事乔尔·珀雷克我们很高兴,而为唐医生点赞的,"18,8",false
唐子人美国同事乔尔·珀雷克我们很高兴,不仅有美国同事,"18,7",false
唐子人美国同事乔尔·珀雷克我们很高兴,还包括他的中国同事们,"18,10",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,WMotors公司的网站上说,"29,14",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,钛合金材料的头灯中,"29,9",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,有420颗总重15克拉的钻石,"29,14",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,堪称奢华的点睛之笔,"29,9",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,不过,"29,2",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,潜在买家也可以选择其他贵重宝石,"29,15",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,包括黄钻红宝石蓝宝石和祖母绿,"29,14",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,公司可以按他们的要求将这些宝石镶嵌在车上,"29,20",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,迄今为止,"29,4",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,没有人知道这辆车为何会出现在上海--以及内地社交媒体上出现这些照片是否是为卖车和宣传速度与激情7而进行的营销活动的一部分,"29,60",false
一名网民在微博上轻蔑地写道这可能是中国土豪的又一次炫富之举,速度与激情7将于4月12日开始在内地公映,"29,20",false
但陈国富在电话中还是非常气愤,丈夫的怒气妻子沉迷打麻将不管不顾3岁的娃儿哪有这样的母亲,"14,28",false
但陈国富在电话中还是非常气愤,娃儿才3岁就成天打麻将不顾家,"14,14",true
但陈国富在电话中还是非常气愤,虽然时隔一天,"14,6",false
但陈国富在电话中还是非常气愤,今年31岁的他告诉记者,"14,11",false
但陈国富在电话中还是非常气愤,他与妻子都是从合川老家来到北碚生活工作的,"14,20",false
但陈国富在电话中还是非常气愤,至今已经结婚4年,"14,8",false
但陈国富在电话中还是非常气愤,儿子3岁,"14,4",false
但陈国富在电话中还是非常气愤,正是需要人照顾的时候,"14,10",false
让老板感动的是,近日,"7,2",false
让老板感动的是,记者探访了解到,"7,7",false
让老板感动的是,已经开业4个月的雨花斋公益素食饭店,"7,17",false
让老板感动的是,每天约接待两百位食客,"7,10",false
让老板感动的是,其中95%是熟客,"7,8",false
让老板感动的是,很多人志愿过来帮忙,"7,9",true
让老板感动的是,什么样的客人都欢迎上周五,"7,12",false
让老板感动的是,记者来到位于新蚌埠路的雨花斋公益素食饭店,"7,20",false
让老板感动的是,玻璃窗上写明免费午餐时间是11点至12点,"7,20",false
让老板感动的是,当时正值午饭时间,"7,8",false
让老板感动的是,饭店门前的长板凳上坐满了排队吃饭的人,"7,18",false
让老板感动的是,队伍中有3名临泉路二小的学生,"7,14",false
其父母焦急地等候在病房外,据现场辅助施救的孙伟光介绍,"12,13",false
其父母焦急地等候在病房外,于洋被救护车拉走后,"12,9",false
其父母焦急地等候在病房外,女孩一下子虚脱在地,"12,9",false
其父母焦急地等候在病房外,被和她一起的男孩扶上了车,"12,12",false
其父母焦急地等候在病房外,这时,"12,2",false
其父母焦急地等候在病房外,现场有人为女孩拍照,"12,9",false
其父母焦急地等候在病房外,女孩连称不用,"12,6",false
其父母焦急地等候在病房外,擦了擦手上的血,"12,7",false
其父母焦急地等候在病房外,上车离去,"12,4",false
其父母焦急地等候在病房外,女孩人美,"12,4",false
其父母焦急地等候在病房外,心灵更美,"12,4",false
其父母焦急地等候在病房外,可惜当时没人认识她,"12,9",false
其父母焦急地等候在病房外,孙伟光说,"12,4",false
其父母焦急地等候在病房外,昨天上午1030,"12,8",false
其父母焦急地等候在病房外,记者在龙口市人民医院神经外科看到,"12,16",false
其父母焦急地等候在病房外,于洋还在重症监护室里,"12,10",true
其父母焦急地等候在病房外,事发当晚,"12,4",false
其父母焦急地等候在病房外,于洋做了开颅手术,"12,8",false
其父母焦急地等候在病房外,医生说,"12,3",false
其父母焦急地等候在病房外,多亏当时女孩及时施治,"12,10",false
其父母焦急地等候在病房外,通过胸外按压维持心脑基本血液供应,"12,16",false
其父母焦急地等候在病房外,否则于洋可能当场就没命了,"12,12",false
情急之下,西安市一名两岁孩子的母亲,"4,12",false
情急之下,近日发现孩子看东西时总不停眨眼,"4,15",false
情急之下,晚上连睁眼都变得很困难,"4,11",true
情急之下,母亲赶紧带着孩子来到西安市第四医院进行检查,"4,21",false
情急之下,昨日上午,"4,4",false
情急之下,第四医院眼功能检查专科的一名医生介绍,"4,18",false
情急之下,孩子被带到医院的时候,"4,10",false
情急之下,手里还拿着手机在玩切水果的游戏,"4,15",false
这让小童很是羡慕,一年前,"8,3",false
这让小童很是羡慕,两人在义乌相识相恋,"8,9",false
这让小童很是羡慕,现在一起租住在稠江街道,"8,11",false
这让小童很是羡慕,3月8日,"8,4",false
这让小童很是羡慕,周围很多女性朋友都收到了节日礼物,"8,16",true
这让小童很是羡慕,小马也不是不浪漫,"8,8",false
这让小童很是羡慕,为了给女友庆祝节日,"8,9",false
这让小童很是羡慕,他选了一家挺气派的餐馆请小童吃晚餐,"8,17",false
这让小童很是羡慕,享受二人世界,"8,6",false
这让小童很是羡慕,两人找了一个靠窗的位置坐下,"8,13",false
这让小童很是羡慕,等待服务员上菜时,"8,8",false
这让小童很是羡慕,小童不经意地说道你看街上,"8,12",false
这让小童很是羡慕,人家都拿着花礼物送给女朋友,"8,13",false
这让小童很是羡慕,你怎么就没准备点礼物给我呢,"8,13",false
既懊恼又害怕,喝了三天可乐,"6,6",false
既懊恼又害怕,结石没了一般来说结石可以通过外科手术取出,"6,20",false
既懊恼又害怕,也可以通过胃镜下碎石取出,"6,12",false
既懊恼又害怕,对患者来说非常痛苦,"6,9",false
既懊恼又害怕,对医生来说也很麻烦,"6,9",false
既懊恼又害怕,王少峰介绍,"6,5",false
既懊恼又害怕,吴女士没有想到自己贪吃山楂会惹上这样的麻烦,"6,21",true
既懊恼又害怕,不过这一次,"6,5",false
既懊恼又害怕,医生们向吴女士提出了可乐疗法,"6,14",false
既懊恼又害怕,顾名思义,"6,4",false
既懊恼又害怕,即喝可乐治疗胃结石,"6,9",false
既懊恼又害怕,吴女士对此半信半疑,"6,9",false
他的心情很低落,据知情人士透露,"7,7",false
他的心情很低落,娄某家境不错,"7,6",false
他的心情很低落,爱上了漂移,"7,5",false
他的心情很低落,准备用来做生意的100万元,"7,13",false
他的心情很低落,不少就被他花在了汽车漂移方面,"7,14",false
他的心情很低落,加上生意一直不顺利,"7,9",false
他的心情很低落,钱很快就花光了,"7,7",false
他的心情很低落,钱用完后,"7,4",true
他的心情很低落,不好意思再向家人张口,"7,10",false
他的心情很低落,偏偏此时,"7,4",false
他的心情很低落,女友又跟他闹矛盾了,"7,9",false
他的心情很低落,一气之下,"7,4",false
他的心情很低落,他想弄点钱,"7,5",false
他的心情很低落,就瞄准了自己曾经涉足过的汽车租赁行业,"7,18",false
那时候很自卑,从12岁开始,"6,6",false
那时候很自卑,拓浪就长得胖乎乎的,"6,9",false
那时候很自卑,2010年参加工作时,"6,10",false
那时候很自卑,身高达到189厘米的他,"6,11",false
那时候很自卑,体重竟超过250斤,"6,9",false
那时候很自卑,胖,"6,1",false
那时候很自卑,拓浪经常被同事朋友们笑话,"6,12",true
那时候很自卑,吃饭坐在椅子上时,"6,8",false
那时候很自卑,有人会说那坐着一堆肉,"6,10",false
那时候很自卑,但那时仍控制不住饮食,"6,10",false
那时候很自卑,拓浪说,"6,3",false
那时候很自卑,当时他一顿饭可吃4个肉夹馍3碗凉面5个鸡蛋,"6,21",false
那时候很自卑,吃火锅,"6,3",false
那时候很自卑,每次至少一个人吃掉6盘肉,"6,12",false
那时候很自卑,为此,"6,2",false
那时候很自卑,他的工作也受到极大影响,"6,11",false
那时候很自卑,和同事上路执勤,"6,7",false
那时候很自卑,太胖以至于跑不动,"6,8",false
那时候很自卑,甚至还出现记忆力差等问题,"6,12",false
叶小姐既感动又惭愧,妈妈从仙桃来给我送钥匙,"9,11",false
叶小姐既感动又惭愧,还把清洁给做了,"9,7",false
叶小姐既感动又惭愧,当天来当天就走了,"9,8",false
叶小姐既感动又惭愧,昨日一早,"9,4",false
叶小姐既感动又惭愧,提起母亲从老家坐火车来,"9,11",false
叶小姐既感动又惭愧,就为了给她送备用钥匙,"9,10",true
叶小姐既感动又惭愧,叶小姐是名90后,"9,8",false
叶小姐既感动又惭愧,大学毕业后留在武汉工作,"9,11",false
叶小姐既感动又惭愧,一人在武汉独居,"9,7",false
叶小姐既感动又惭愧,父母则在仙桃老家,"9,8",false
叶小姐既感动又惭愧,偶尔来探望她,"9,6",false
叶小姐既感动又惭愧,上周六晚上,"9,5",false
叶小姐既感动又惭愧,叶小姐加班回家发现钥匙不见了,"9,14",false
叶小姐既感动又惭愧,开不了门,"9,4",false
叶小姐既感动又惭愧,她唯一的一把备用钥匙,"9,10",false
叶小姐既感动又惭愧,被母亲带走,"9,5",false
叶小姐既感动又惭愧,留在了仙桃,"9,5",false
叶小姐既感动又惭愧,当晚叶小姐只好借宿朋友家中,"9,13",false
叶小姐既感动又惭愧,第二天一早,"9,5",false
叶小姐既感动又惭愧,她给母亲夏女士打电话,"9,10",false
叶小姐既感动又惭愧,请她将备用钥匙从仙桃快递过来,"9,14",false
叶小姐既感动又惭愧,电话那头,"9,4",false
叶小姐既感动又惭愧,母亲一口回绝了快递当天到不了,"9,14",false
叶小姐既感动又惭愧,我给你送过来,"9,6",false
这更加剧了他的厌烦,2013年,"9,5",false
这更加剧了他的厌烦,陈民一个人回到台湾,"9,9",false
这更加剧了他的厌烦,周芬时常打电话向他索要生活费,"9,14",true
