emotion_clause,cause_candidate,conn,pairs_len,correctness,is_cause_conn
令人惋惜的是,并准备于11月29日举办窦珍志愿者服务队扫桥交接仪式,而,"6,27",False,false
令人惋惜的是,没等到仪式正式举行的这一天,却,"6,14",False,false
令人惋惜的是,老人就先走了,但,"6,7",True,false
他感到了恐惧,妈妈说,但,"6,4",False,false
他感到了恐惧,孩子,而,"6,3",False,false
他感到了恐惧,我给了你第一次生命,但,"6,10",False,false
他感到了恐惧,也会给你重生的机会,但,"6,10",False,false
他感到了恐惧,术后的第5天,但,"6,7",False,false
他感到了恐惧,小施出现了急性排斥反应,而,"6,12",True,false
他感到了恐惧,妈妈忍着术后的疼痛来病房安慰我,但,"6,16",False,false
他感到了恐惧,母亲的关切眼神让小施至今提起来仍泪如泉涌,而,"6,21",False,false
他感到了恐惧,现在,但,"6,3",False,false
他感到了恐惧,他和病友正为成立肾移植帮扶基金会而奔走,而,"6,20",False,false
而让他和父亲感动的是,截至目前,而,"10,5",False,false
而让他和父亲感动的是,他已经在医院躺了47天,而,"10,12",False,false
而让他和父亲感动的是,而仅仅在重症监护病房,因,"10,11",False,true
而让他和父亲感动的是,他就已经躺了35天,而,"10,10",False,false
而让他和父亲感动的是,他从鬼门关硬是被医生给拉了回来,而,"10,16",False,false
而让他和父亲感动的是,医药费已花了十多万元,而,"10,11",False,false
而让他和父亲感动的是,在他们急需手术又没钱但又急需输血的情况下,而,"10,21",False,false
而让他和父亲感动的是,和他们素不相识的该院骨科主任何双华拿出2万元现金,而,"10,25",True,false
而让他和父亲感动的是,让他们先拿钱去救人,就,"10,10",False,false
而让他和父亲感动的是,很意外,但,"10,4",False,false
而让他和父亲感动的是,也很感动,但,"10,5",False,false
而让他和父亲感动的是,孙凯的父亲孙先生表示,而,"10,11",False,false
而让他和父亲感动的是,何医生给钱的时候,如,"10,9",False,false
而让他和父亲感动的是,他就在病房内,而,"10,7",False,false
而是害怕吃了饭,婆婆说,但,"7,4",False,false
而是害怕吃了饭,自己都记不过来,而,"7,8",False,false
而是害怕吃了饭,甚至有人买了花,但,"7,8",False,false
而是害怕吃了饭,转身就把花丢垃圾桶的,但,"7,11",False,false
而是害怕吃了饭,她也知道别人是为了给她钱,但,"7,13",False,false
而是害怕吃了饭,是在照顾她,而,"7,6",False,false
而是害怕吃了饭,可是她又替花心疼,但,"7,9",False,false
而是害怕吃了饭,12:00附近饭馆拉婆婆吃免费中饭我在这卖花卖了七八年,但,"7,28",False,false
而是害怕吃了饭,从来不在这边吃饭,但,"7,9",False,false
而是害怕吃了饭,罗婆婆说,若,"7,5",False,false
而是害怕吃了饭,不在这边吃饭并不是给不起钱,而,"7,14",False,false
而是害怕吃了饭,老板不收她的钱,但,"7,8",True,false
接下来的事情让小朱跟小郑感到震惊,小朱说,但,"16,4",False,false
接下来的事情让小朱跟小郑感到震惊,看到这一幕,当,"16,6",False,false
接下来的事情让小朱跟小郑感到震惊,他跟小郑完全没有在意,但,"16,11",False,false
接下来的事情让小朱跟小郑感到震惊,以为是一对年轻情侣在逛街,总,"16,13",False,false
接下来的事情让小朱跟小郑感到震惊,可是,但,"16,3",False,false
接下来的事情让小朱跟小郑感到震惊,我俩正要往前走,而,"16,8",False,false
接下来的事情让小朱跟小郑感到震惊,可突然看到那名年轻男子的手伸进了女孩左侧的衣服兜里,但,"16,26",False,false
接下来的事情让小朱跟小郑感到震惊,小朱说,但,"16,4",False,false
接下来的事情让小朱跟小郑感到震惊,还没等他跟小郑反应过来,但,"16,12",False,false
接下来的事情让小朱跟小郑感到震惊,那名男子拿着女孩的手机准备转头离开,而,"16,18",False,false
接下来的事情让小朱跟小郑感到震惊,可男子转头时却看到了在旁边发愣的他俩,但,"16,19",False,false
特别地着急,当时,而,"5,3",False,false
特别地着急,可能女孩感觉耳朵里的音乐没有了,但,"5,16",False,false
特别地着急,下意识地摸了摸手机,便,"5,10",False,true
特别地着急,发现自己的苹果手机不见了之后,当,"5,15",True,false
特别地着急,女孩不知道如何是好,而,"5,10",False,false
特别地着急,小朱说,但,"5,4",False,false
特别地着急,见状,但,"5,3",False,false
特别地着急,他跟同学小郑想都没想立马往小偷跑的方向追,而,"5,21",False,false
苏先生难掩内心的激动,今年6月,如,"10,5",False,false
苏先生难掩内心的激动,苏先生的老父亲病去世后,当,"10,12",False,false
苏先生难掩内心的激动,姑姑才说出了实情,而,"10,9",False,false
苏先生难掩内心的激动,说他的母亲生活在沧州,虽,"10,11",False,false
苏先生难掩内心的激动,但30多年没有联系,与,"10,10",False,false
苏先生难掩内心的激动,不知现在是何情况,但,"10,9",False,false
苏先生难掩内心的激动,得知亲生母亲有可能还健在,当,"10,13",True,false
苏先生难掩内心的激动,按照姑姑提供的线索独自来沧寻亲,便,"10,16",False,true
苏先生难掩内心的激动,听姑姑说,就,"10,5",False,false
苏先生难掩内心的激动,母亲是南皮人,而,"10,7",False,false
苏先生难掩内心的激动,苏先生首先到了南皮县民政局查询信息,而,"10,18",False,false
苏先生难掩内心的激动,工作人员告诉他,但,"10,8",False,false
苏先生难掩内心的激动,他的母亲此前在沧州市第一职业中学任职,而,"10,19",False,false
苏先生难掩内心的激动,有可能居住在沧州,更,"10,9",False,false
老人也非常激动,我亮明身份后,当,"7,7",False,false
老人也非常激动,询问老人的子女情况,当,"7,10",False,false
老人也非常激动,并问她是否还有一个儿子,但,"7,12",False,false
老人也非常激动,郭成贵说,但,"7,5",False,false
老人也非常激动,老人想了一下说自己和前夫是有一个儿子,但,"7,19",False,false
老人也非常激动,离婚后自己找过好多次,但,"7,11",False,false
老人也非常激动,但对方搬家再没有见过孩子,但,"7,13",False,false
老人也非常激动,当郭成贵把苏先生想和她相认的想法告诉老人后,但,"7,22",True,false
老人也非常激动,想要先通过电话听听儿子的声音,就,"7,15",False,false
但是记者一进门还是被震惊了,戴行舟的家位于芝兰新城,而,"13,12",False,false
但是记者一进门还是被震惊了,昨天一早,但,"13,5",False,false
但是记者一进门还是被震惊了,记者来到这里,当,"13,7",False,false
但是记者一进门还是被震惊了,尽管早有心理准备,但,"13,9",False,false
但是记者一进门还是被震惊了,这个家应该称之为仓库,而,"13,11",True,false
但是记者一进门还是被震惊了,除了厨房和卫生间,但,"13,9",False,false
但是记者一进门还是被震惊了,每个房间里都堆满了编织袋鞋盒子,而,"13,16",False,false
但是记者一进门还是被震惊了,有些地方已经顶到了天花板上,而,"13,14",False,false
心情很悲伤,2007年10月的一天,但,"5,12",False,false
心情很悲伤,在探访独居老人过程中,但,"5,11",False,false
心情很悲伤,尚晓云第一次见到了80岁的凌慧云老人,当,"5,19",False,false
心情很悲伤,当时,而,"5,3",False,false
心情很悲伤,凌奶奶正是最失落的时候,而,"5,12",False,false
心情很悲伤,她老伴刚去世,因,"5,7",True,true
心情很悲伤,加上心脏病又复发,更,"5,9",False,false
心情很悲伤,晚上睡不安稳,但,"5,7",False,false
心情很悲伤,脸色特别不好,但,"5,7",False,false
心情很悲伤,第一次见面,但,"5,6",False,false
心情很悲伤,凌奶奶和尚晓云一见如,但,"5,11",False,false
心情很悲伤,两人聊了很久,但,"5,7",False,false
就是害怕独自过夜,凌奶奶今年86岁,但,"8,9",False,false
就是害怕独自过夜,能自己做饭洗衣服,就,"8,9",False,false
就是害怕独自过夜,天一黑,当,"8,4",False,false
就是害怕独自过夜,我就盼着小云来,但,"8,8",False,false
就是害怕独自过夜,老人的家两室一厅并不大,但,"8,12",False,false
就是害怕独自过夜,但看起来很干净,但,"8,8",False,false
就是害怕独自过夜,这多亏了小云,但,"8,7",False,false
就是害怕独自过夜,她晚上来总会帮忙收拾,但,"8,11",False,false
就是害怕独自过夜,又烧水又打扫卫生,但,"8,9",False,false
就是害怕独自过夜,把家里归置得很整洁,就,"8,10",False,false
但她也担心未来年纪大,陈秋兰打趣地说,但,"10,8",False,false
但她也担心未来年纪大,她每次见到谢进益都是叫他赶快去洗澡,但,"10,18",False,false
但她也担心未来年纪大,陈秋兰说,但,"10,5",False,false
但她也担心未来年纪大,近年谢进益患有糖尿病,但,"10,11",False,false
但她也担心未来年纪大,她也主动帮他控制饮食,但,"10,11",False,false
但她也担心未来年纪大,为他挑选健康食材,因,"10,9",False,true
但她也担心未来年纪大,还带他去看医生,但,"10,8",False,false
但她也担心未来年纪大,陈秋兰谦虚地说,但,"10,8",False,false
但她也担心未来年纪大,她和受助者只是刚好有缘分,而,"10,13",False,false
但她也担心未来年纪大,对于自己的善行不足挂齿,但,"10,12",False,false
但她也担心未来年纪大,谢进益恐怕无人照顾,而,"10,10",True,false
但她也担心未来年纪大,盼有关部门能接手,但,"10,9",False,false
但她也担心未来年纪大,别让他流离失所,但,"10,8",False,false
自己十分担心,十年间,但,"6,4",False,false
自己十分担心,他共救助200多只流浪猫狗,而,"6,14",False,false
自己十分担心,并从2011年开始,但,"6,10",False,false
自己十分担心,辞去工作,而,"6,5",False,false
自己十分担心,开始全职照顾流浪猫狗,便,"6,11",False,true
自己十分担心,所用的费用,而,"6,6",False,false
自己十分担心,大部分来自社会爱心人士的捐助,但,"6,15",False,false
自己十分担心,他称,但,"6,3",False,false
自己十分担心,虽然看起来有点不务正业,但,"6,12",False,false
自己十分担心,但觉得这是件非常有意义的事情,但,"6,15",False,false
自己十分担心,Chris说,故,"6,7",False,true
自己十分担心,他的流浪动物基地刚规划好不到两个月的时间,而,"6,21",False,false
自己十分担心,却面临被拆,但,"6,6",False,false
自己十分担心,100多只流浪动物突然没了去处,当,"6,16",True,false
自己十分担心,我正在找新的适合这些流浪猫狗生活的地方,而,"6,20",False,false
邓启明难掩失落和懊悔,匆匆回国的邓启明料理了父亲后事后又匆匆地回到了印尼,而,"10,26",False,false
邓启明难掩失落和懊悔,我这辈子最大的遗憾,而,"10,10",False,false
邓启明难掩失落和懊悔,就是父亲临终时,但,"10,8",False,false
邓启明难掩失落和懊悔,我这个唯一的儿子却不在他身边,而,"10,15",False,false
邓启明难掩失落和懊悔,回忆起这一段,当,"10,7",True,false
邓启明难掩失落和懊悔,再次回到印尼的邓启明开始动摇了最初的打算,而,"10,21",False,false
邓启明难掩失落和懊悔,母亲还不到50岁,当,"10,9",False,false
邓启明难掩失落和懊悔,常年却备受病痛的折磨,但,"10,11",False,false
邓启明难掩失落和懊悔,却还要坚持继续做黄粑生意,但,"10,13",False,false
让母女俩伤心痛苦了好一阵子,几年前,而,"13,4",False,false
让母女俩伤心痛苦了好一阵子,他的老丈人死于一场没有找到肇事者的车祸,而,"13,20",True,false
让母女俩伤心痛苦了好一阵子,那起事在陈天翼母女心中一直留着个阴影,但,"13,19",False,false
让母女俩伤心痛苦了好一阵子,陈天翼的母亲后来得了轻微帕金森症半身瘫痪,而,"13,21",False,false
让母女俩伤心痛苦了好一阵子,现在陈天翼又事离开人世,而,"13,12",False,false
让母女俩伤心痛苦了好一阵子,这是陈天翼的母亲无法接受的,但,"13,14",False,false
王芹还是心有余悸,当天夜里11点多,但,"8,9",False,false
王芹还是心有余悸,她的丈夫回到家中,当,"8,9",False,false
王芹还是心有余悸,两人才发现钱不见了,但,"8,10",False,false
王芹还是心有余悸,这边知道钱不见了,但,"8,9",False,false
王芹还是心有余悸,那边就赶快下楼找,而,"8,9",False,false
王芹还是心有余悸,打着手电筒,就,"8,6",False,false
王芹还是心有余悸,到楼下到处找,就,"8,7",False,false
王芹还是心有余悸,根本找不到,但,"8,6",False,false
王芹还是心有余悸,俺两人都急得一身汗,而,"8,10",False,false
王芹还是心有余悸,说起当时情况,但,"8,7",True,false
