section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn,correctness,is_cause_conn
685,5,5,白师傅的心情先是丢失两万多元懊恼不已,白师傅的心情先是丢失两万多元懊恼不已,而,True,false
685,6,1,而后为失而复得欣喜若狂,今天下午3时,而,False,false
685,6,2,而后为失而复得欣喜若狂,农民工白师傅急匆匆赶到太原市客运办,而,False,false
685,6,3,而后为失而复得欣喜若狂,紧紧拉住的哥莲志强的手不肯松开,但,False,false
685,6,4,而后为失而复得欣喜若狂,6个小时里,而,False,false
685,6,6,而后为失而复得欣喜若狂,而后为失而复得欣喜若狂,而,True,false
687,9,1,胡老板得知理发室将开业后非常高兴,一个月前,而,False,false
687,9,2,胡老板得知理发室将开业后非常高兴,胡老板找到我们,当,False,false
687,9,3,胡老板得知理发室将开业后非常高兴,说起了刘天群的事情,就,False,false
687,9,4,胡老板得知理发室将开业后非常高兴,我们一听也感动了,而,False,false
687,9,5,胡老板得知理发室将开业后非常高兴,三里一村社居委负责人说,而,False,false
687,9,6,胡老板得知理发室将开业后非常高兴,后来,但,False,false
687,9,7,胡老板得知理发室将开业后非常高兴,我们把康乐新村门卫室改造成一间理发室,而,False,false
687,9,8,胡老板得知理发室将开业后非常高兴,让刘天群发挥一技之长,更,False,false
687,9,10,胡老板得知理发室将开业后非常高兴,把自己以前店里剩余的理发用具全部送给刘天群,就,False,false
687,9,11,胡老板得知理发室将开业后非常高兴,又帮忙把门卫室装修了一遍,就,False,false
687,9,12,胡老板得知理发室将开业后非常高兴,两个星期前,就,False,false
687,9,13,胡老板得知理发室将开业后非常高兴,这间理发室开业了,而,False,false
687,9,9,胡老板得知理发室将开业后非常高兴,胡老板得知理发室将开业后非常高兴,而,True,false
688,6,1,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,过年了,就,False,false
688,6,2,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,大家都在晒五花八门的年终奖,而,False,false
688,6,3,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,可你听说过业主自掏腰包,但,False,false
688,6,4,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,给物管保安清洁工发年终奖的新鲜事吗,就,False,false
688,6,5,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,昨日是农历小年,而,False,false
688,6,7,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,工作这么多年,就,False,false
688,6,8,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,还是头一次有私人给我发年终奖,但,False,false
688,6,6,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,在河西长塘山小区做清洁工的孙国清就惊喜地领到了550元年终奖这个小区真有人情味,而,True,false
689,6,1,这渺茫的希望令他恐惧,1月29日10时40分,但,False,false
689,6,2,这渺茫的希望令他恐惧,在苏家坨一偏僻处,就,False,false
689,6,3,这渺茫的希望令他恐惧,刚满18岁的他走出了高墙电网的海淀看守所,而,False,false
689,6,4,这渺茫的希望令他恐惧,下意识地抬眼望天浓重的雾霾中,却,False,false
689,6,5,这渺茫的希望令他恐惧,浮着一轮戴着面纱般浅浅的白日,就,False,false
689,6,7,这渺茫的希望令他恐惧,事后他这样告诉记者,但,False,false
689,6,8,这渺茫的希望令他恐惧,其实两个月前,但,False,false
689,6,9,这渺茫的希望令他恐惧,我就盼望出来了,但,False,false
689,6,10,这渺茫的希望令他恐惧,可今天一出来,但,False,false
689,6,11,这渺茫的希望令他恐惧,我就觉得害怕,但,False,false
689,6,12,这渺茫的希望令他恐惧,天很冷,当,False,false
689,6,13,这渺茫的希望令他恐惧,缩在单衣单裤里的陈小鹏身边无一亲人,就,False,false
689,6,14,这渺茫的希望令他恐惧,也没朋友,但,False,false
689,6,15,这渺茫的希望令他恐惧,看着前来接孩子出去的其他父母,但,False,false
689,6,17,这渺茫的希望令他恐惧,身上一分钱都没有了,但,False,false
689,6,18,这渺茫的希望令他恐惧,他小声说,但,False,false
689,6,6,这渺茫的希望令他恐惧,这渺茫的希望令他恐惧,但,True,false
689,16,1,小鹏的心里满含酸楚,1月29日10时40分,但,False,false
689,16,2,小鹏的心里满含酸楚,在苏家坨一偏僻处,就,False,false
689,16,3,小鹏的心里满含酸楚,刚满18岁的他走出了高墙电网的海淀看守所,而,False,false
689,16,4,小鹏的心里满含酸楚,下意识地抬眼望天浓重的雾霾中,却,False,false
689,16,5,小鹏的心里满含酸楚,浮着一轮戴着面纱般浅浅的白日,就,False,false
689,16,7,小鹏的心里满含酸楚,事后他这样告诉记者,但,False,false
689,16,8,小鹏的心里满含酸楚,其实两个月前,但,False,false
689,16,9,小鹏的心里满含酸楚,我就盼望出来了,但,False,false
689,16,10,小鹏的心里满含酸楚,可今天一出来,但,False,false
689,16,11,小鹏的心里满含酸楚,我就觉得害怕,但,False,false
689,16,12,小鹏的心里满含酸楚,天很冷,当,False,false
689,16,13,小鹏的心里满含酸楚,缩在单衣单裤里的陈小鹏身边无一亲人,就,False,false
689,16,14,小鹏的心里满含酸楚,也没朋友,但,False,false
689,16,15,小鹏的心里满含酸楚,看着前来接孩子出去的其他父母,但,True,false
689,16,17,小鹏的心里满含酸楚,身上一分钱都没有了,但,False,false
689,16,18,小鹏的心里满含酸楚,他小声说,但,False,false
689,16,16,小鹏的心里满含酸楚,小鹏的心里满含酸楚,而,False,false
691,15,1,王女士激动地看着腼腆的小沐阳,就在王女士像无头苍蝇一样四处寻找时,而,False,false
691,15,2,王女士激动地看着腼腆的小沐阳,夏爸爸带着女儿和民警一起来到了王女士的店铺,而,False,false
691,15,3,王女士激动地看着腼腆的小沐阳,为了核实情况,但,False,false
691,15,4,王女士激动地看着腼腆的小沐阳,民警将两家人带到了派出所,当,False,false
691,15,5,王女士激动地看着腼腆的小沐阳,经民警清点,但,False,false
691,15,6,王女士激动地看着腼腆的小沐阳,挎包内的现金有30沓,而,False,false
691,15,7,王女士激动地看着腼腆的小沐阳,每沓一万元,而,False,false
691,15,8,王女士激动地看着腼腆的小沐阳,共30万元,总,False,false
691,15,9,王女士激动地看着腼腆的小沐阳,此外,而,False,false
691,15,10,王女士激动地看着腼腆的小沐阳,挎包内层还找到了2张取款凭条,而,False,false
691,15,11,王女士激动地看着腼腆的小沐阳,户名正是王女士,而,False,false
691,15,12,王女士激动地看着腼腆的小沐阳,谢谢你,但,False,false
691,15,13,王女士激动地看着腼腆的小沐阳,好孩子,但,False,false
691,15,14,王女士激动地看着腼腆的小沐阳,拿回丢失的钱,但,True,false
691,15,16,王女士激动地看着腼腆的小沐阳,短短半小时,而,False,false
691,15,17,王女士激动地看着腼腆的小沐阳,她的心情经历从云端跌到了谷底,但,False,false
691,15,18,王女士激动地看着腼腆的小沐阳,此刻又飞回了云端,而,False,false
691,15,19,王女士激动地看着腼腆的小沐阳,就像坐过山车一样,但,False,false
691,15,15,王女士激动地看着腼腆的小沐阳,王女士激动地看着腼腆的小沐阳,而,False,false
692,13,1,确实令人感动,从7岁开始,但,False,false
692,13,2,确实令人感动,尽心照顾一位远征军遗孀,因,False,true
692,13,3,确实令人感动,一幌15年多,当,False,false
692,13,4,确实令人感动,常人难以想象,但,False,false
692,13,5,确实令人感动,肖霞是怎么做到的,而,False,false
692,13,6,确实令人感动,2013年春节前夕,但,False,false
692,13,7,确实令人感动,记者来到偏僻的新宁县回龙寺镇增桥村采访,但,False,false
692,13,8,确实令人感动,这里的人一说起肖霞,而,False,false
692,13,9,确实令人感动,就竖起大拇指说,当,False,false
692,13,10,确实令人感动,细佗肖霞的乳名是个好妹子,更,False,false
692,13,11,确实令人感动,一细佗是我看着长大的,唯,False,false
692,13,12,确实令人感动,她对蒋冬姣的那份孝顺,但,True,false
692,13,14,确实令人感动,增桥村村主任李中杰给我们讲述了肖霞与蒋冬姣的事,而,False,false
692,13,13,确实令人感动,确实令人感动,但,False,false
693,4,1,肖霞哭叫着外公,二肖霞7岁那年,唯,False,false
693,4,2,肖霞哭叫着外公,如亲外公样的肖盛林不幸病逝世,就,True,false
693,4,3,肖霞哭叫着外公,送葬那日,而,False,false
693,4,5,肖霞哭叫着外公,我要外公啊,但,False,false
693,4,6,肖霞哭叫着外公,那伤感凄楚的哭喊,而,False,false
693,4,7,肖霞哭叫着外公,让一村人动容,却,False,false
693,4,8,肖霞哭叫着外公,从此,但,False,false
693,4,9,肖霞哭叫着外公,蒋冬姣外婆成了孤苦伶仃的寡妇,而,False,false
693,4,10,肖霞哭叫着外公,而懂事的肖霞担负起了照顾老人的责任,因,False,true
693,4,4,肖霞哭叫着外公,肖霞哭叫着外公,而,False,false
694,10,1,王广聚非常伤心,王广聚告诉陈正文,但,False,false
694,10,2,王广聚非常伤心,35年来,但,False,false
694,10,3,王广聚非常伤心,他时时刻刻都希望能再见到陈正文兄弟俩,但,False,false
694,10,4,王广聚非常伤心,但他只知道陈正文和陈正水回到了山东滕州,但,False,false
694,10,5,王广聚非常伤心,却不知道具体在哪,但,False,false
694,10,6,王广聚非常伤心,直到前段时间,但,False,false
694,10,7,王广聚非常伤心,他从一位老友处得知陈正水家在滕州西岗镇,但,False,false
694,10,8,王广聚非常伤心,就专门从新疆赶了过来,但,False,false
694,10,9,王广聚非常伤心,得知陈正水已去世,当,True,false
694,10,11,王广聚非常伤心,他想多留点钱给陈正水的老伴,但,False,false
694,10,12,王广聚非常伤心,但对方坚决不要,但,False,false
694,10,13,王广聚非常伤心,最终王广聚留下了300元钱,但,False,false
694,10,14,王广聚非常伤心,他能想着这件事,但,False,false
694,10,15,王广聚非常伤心,我们就已经非常感动,但,False,false
694,10,16,王广聚非常伤心,那50元钱已经不重要了,但,False,false
694,10,17,王广聚非常伤心,陈正文说,但,False,false
694,10,10,王广聚非常伤心,王广聚非常伤心,而,False,false
695,9,1,担心孩子被冻坏了,1991年的农历九月初八,如,False,false
695,9,2,担心孩子被冻坏了,天上飘着秋雨,但,False,false
695,9,3,担心孩子被冻坏了,尹素兰像往常一样去赶集,而,False,false
695,9,4,担心孩子被冻坏了,路上她看见很多乡亲围在一起,而,False,false
695,9,5,担心孩子被冻坏了,尹素兰走近一看,当,False,false
695,9,6,担心孩子被冻坏了,地上躺着的是一个刚出生不久的女婴,而,False,false
695,9,7,担心孩子被冻坏了,女婴在一件破棉袄里裹着,但,False,false
695,9,8,担心孩子被冻坏了,上面遮了一把破伞,但,False,false
695,9,10,担心孩子被冻坏了,她把孩子抱在怀里就回了家,但,False,false
695,9,11,担心孩子被冻坏了,寻思着等村里有人想收养到时候就送人,就,False,false
695,9,12,担心孩子被冻坏了,可是几个月过去了,但,False,false
695,9,13,担心孩子被冻坏了,并没有人要来领养这个女孩,但,False,false
695,9,14,担心孩子被冻坏了,尹素兰自己家里子女也多,而,False,false
695,9,15,担心孩子被冻坏了,条件很困难,但,False,false
695,9,16,担心孩子被冻坏了,但还是决定把孩子养起来了,但,False,false
695,9,17,担心孩子被冻坏了,并取名李楠楠,因,False,true
695,9,9,担心孩子被冻坏了,担心孩子被冻坏了,更,True,false
696,8,1,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,在所有乘客的护送下,而,False,false
696,8,2,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,大客车开到最近的玉林市第二人民医院后,当,False,false
696,8,3,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,韦立忠被诊断为脑疝脑出血,而,False,false
696,8,4,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,当晚又紧急转送到梧州市人民医院,但,False,false
696,8,5,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,1月15日晚,但,False,false
696,8,6,一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,韦立忠经抢救无效去世,因,False,true
